T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2013-2014,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2013-2014,5,JEFFERSON COUNTY,Grade  1,3453
2013-2014,5,JEFFERSON COUNTY,Grade  2,3236
2013-2014,5,JEFFERSON COUNTY,Grade  3,3085
2013-2014,5,JEFFERSON COUNTY,Grade  4,2962
2013-2014,5,JEFFERSON COUNTY,Grade  5,2958
2013-2014,5,JEFFERSON COUNTY,Grade  6,2911
2013-2014,5,JEFFERSON COUNTY,Grade  7,2952
2013-2014,5,JEFFERSON COUNTY,Grade  8,3000
2013-2014,5,JEFFERSON COUNTY,Grade  9,3167
2013-2014,5,JEFFERSON COUNTY,Grade 10,2935
2013-2014,5,JEFFERSON COUNTY,Grade 11,2682
2013-2014,5,JEFFERSON COUNTY,Grade 12,2575
2013-2014,1,JIM HOGG COUNTY,Early Education,-9999999
2013-2014,1,JIM HOGG COUNTY,Pre-kindergarten,48
2013-2014,1,JIM HOGG COUNTY,Kindergarten,91
2013-2014,1,JIM HOGG COUNTY,Grade  1,101
2013-2014,1,JIM HOGG COUNTY,Grade  2,92
2013-2014,1,JIM HOGG COUNTY,Grade  3,88
2013-2014,1,JIM HOGG COUNTY,Grade  4,77
2013-2014,1,JIM HOGG COUNTY,Grade  5,83
2013-2014,1,JIM HOGG COUNTY,Grade  6,84
2013-2014,1,JIM HOGG COUNTY,Grade  7,76
2013-2014,1,JIM HOGG COUNTY,Grade  8,80
2013-2014,1,JIM HOGG COUNTY,Grade  9,77
2013-2014,1,JIM HOGG COUNTY,Grade 10,77
2013-2014,1,JIM HOGG COUNTY,Grade 11,67
2013-2014,1,JIM HOGG COUNTY,Grade 12,56
2013-2014,2,JIM WELLS COUNTY,Early Education,22
2013-2014,2,JIM WELLS COUNTY,Pre-kindergarten,399
2013-2014,2,JIM WELLS COUNTY,Kindergarten,672
2013-2014,2,JIM WELLS COUNTY,Grade  1,741
2013-2014,2,JIM WELLS COUNTY,Grade  2,667
2013-2014,2,JIM WELLS COUNTY,Grade  3,657
2013-2014,2,JIM WELLS COUNTY,Grade  4,622
2013-2014,2,JIM WELLS COUNTY,Grade  5,611
2013-2014,2,JIM WELLS COUNTY,Grade  6,597
2013-2014,2,JIM WELLS COUNTY,Grade  7,621
2013-2014,2,JIM WELLS COUNTY,Grade  8,638
2013-2014,2,JIM WELLS COUNTY,Grade  9,783
2013-2014,2,JIM WELLS COUNTY,Grade 10,566
2013-2014,2,JIM WELLS COUNTY,Grade 11,506
2013-2014,2,JIM WELLS COUNTY,Grade 12,489
2013-2014,11,JOHNSON COUNTY,Early Education,90
2013-2014,11,JOHNSON COUNTY,Pre-kindergarten,973
2013-2014,11,JOHNSON COUNTY,Kindergarten,2414
2013-2014,11,JOHNSON COUNTY,Grade  1,2583
2013-2014,11,JOHNSON COUNTY,Grade  2,2450
2013-2014,11,JOHNSON COUNTY,Grade  3,2475
2013-2014,11,JOHNSON COUNTY,Grade  4,2422
2013-2014,11,JOHNSON COUNTY,Grade  5,2388
2013-2014,11,JOHNSON COUNTY,Grade  6,2386
2013-2014,11,JOHNSON COUNTY,Grade  7,2456
2013-2014,11,JOHNSON COUNTY,Grade  8,2430
2013-2014,11,JOHNSON COUNTY,Grade  9,2608
2013-2014,11,JOHNSON COUNTY,Grade 10,2423
2013-2014,11,JOHNSON COUNTY,Grade 11,2164
2013-2014,11,JOHNSON COUNTY,Grade 12,1979
2013-2014,14,JONES COUNTY,Pre-kindergarten,174
2013-2014,14,JONES COUNTY,Kindergarten,190
2013-2014,14,JONES COUNTY,Grade  1,198
2013-2014,14,JONES COUNTY,Grade  2,180
2013-2014,14,JONES COUNTY,Grade  3,226
2013-2014,14,JONES COUNTY,Grade  4,192
2013-2014,14,JONES COUNTY,Grade  5,200
2013-2014,14,JONES COUNTY,Grade  6,192
2013-2014,14,JONES COUNTY,Grade  7,224
2013-2014,14,JONES COUNTY,Grade  8,194
2013-2014,14,JONES COUNTY,Grade  9,181
2013-2014,14,JONES COUNTY,Grade 10,175
2013-2014,14,JONES COUNTY,Grade 11,195
2013-2014,14,JONES COUNTY,Grade 12,176
2013-2014,3,KARNES COUNTY/03,Early Education,-9999999
2013-2014,3,KARNES COUNTY/03,Pre-kindergarten,144
2013-2014,3,KARNES COUNTY/03,Kindergarten,142
2013-2014,3,KARNES COUNTY/03,Grade  1,159
2013-2014,3,KARNES COUNTY/03,Grade  2,177
2013-2014,3,KARNES COUNTY/03,Grade  3,166
2013-2014,3,KARNES COUNTY/03,Grade  4,147
2013-2014,3,KARNES COUNTY/03,Grade  5,156
2013-2014,3,KARNES COUNTY/03,Grade  6,154
2013-2014,3,KARNES COUNTY/03,Grade  7,167
2013-2014,3,KARNES COUNTY/03,Grade  8,164
2013-2014,3,KARNES COUNTY/03,Grade  9,124
2013-2014,3,KARNES COUNTY/03,Grade 10,136
2013-2014,3,KARNES COUNTY/03,Grade 11,141
2013-2014,3,KARNES COUNTY/03,Grade 12,115
2013-2014,20,KARNES COUNTY/20,Early Education,-9999999
2013-2014,20,KARNES COUNTY/20,Kindergarten,28
2013-2014,20,KARNES COUNTY/20,Grade  1,12
2013-2014,20,KARNES COUNTY/20,Grade  2,33
2013-2014,20,KARNES COUNTY/20,Grade  3,21
2013-2014,20,KARNES COUNTY/20,Grade  4,29
2013-2014,20,KARNES COUNTY/20,Grade  5,27
2013-2014,20,KARNES COUNTY/20,Grade  6,29
2013-2014,20,KARNES COUNTY/20,Grade  7,28
2013-2014,20,KARNES COUNTY/20,Grade  8,28
2013-2014,20,KARNES COUNTY/20,Grade  9,35
2013-2014,20,KARNES COUNTY/20,Grade 10,34
2013-2014,20,KARNES COUNTY/20,Grade 11,25
2013-2014,20,KARNES COUNTY/20,Grade 12,27
2013-2014,AL,KARNES COUNTY/ALL,Early Education,7
2013-2014,AL,KARNES COUNTY/ALL,Pre-kindergarten,144
2013-2014,AL,KARNES COUNTY/ALL,Kindergarten,170
2013-2014,AL,KARNES COUNTY/ALL,Grade  1,171
2013-2014,AL,KARNES COUNTY/ALL,Grade  2,210
2013-2014,AL,KARNES COUNTY/ALL,Grade  3,187
2013-2014,AL,KARNES COUNTY/ALL,Grade  4,176
2013-2014,AL,KARNES COUNTY/ALL,Grade  5,183
2013-2014,AL,KARNES COUNTY/ALL,Grade  6,183
2013-2014,AL,KARNES COUNTY/ALL,Grade  7,195
2013-2014,AL,KARNES COUNTY/ALL,Grade  8,192
2013-2014,AL,KARNES COUNTY/ALL,Grade  9,159
2013-2014,AL,KARNES COUNTY/ALL,Grade 10,170
2013-2014,AL,KARNES COUNTY/ALL,Grade 11,166
2013-2014,AL,KARNES COUNTY/ALL,Grade 12,142
2013-2014,10,KAUFMAN COUNTY,Early Education,66
2013-2014,10,KAUFMAN COUNTY,Pre-kindergarten,882
2013-2014,10,KAUFMAN COUNTY,Kindergarten,1913
2013-2014,10,KAUFMAN COUNTY,Grade  1,2006
2013-2014,10,KAUFMAN COUNTY,Grade  2,1966
2013-2014,10,KAUFMAN COUNTY,Grade  3,1856
2013-2014,10,KAUFMAN COUNTY,Grade  4,1788
2013-2014,10,KAUFMAN COUNTY,Grade  5,1938
2013-2014,10,KAUFMAN COUNTY,Grade  6,1952
2013-2014,10,KAUFMAN COUNTY,Grade  7,2042
2013-2014,10,KAUFMAN COUNTY,Grade  8,2027
2013-2014,10,KAUFMAN COUNTY,Grade  9,1995
2013-2014,10,KAUFMAN COUNTY,Grade 10,1897
2013-2014,10,KAUFMAN COUNTY,Grade 11,1756
2013-2014,10,KAUFMAN COUNTY,Grade 12,1580
2013-2014,13,KENDALL COUNTY/13,Early Education,-9999999
2013-2014,13,KENDALL COUNTY/13,Pre-kindergarten,29
2013-2014,13,KENDALL COUNTY/13,Kindergarten,84
2013-2014,13,KENDALL COUNTY/13,Grade  1,93
2013-2014,13,KENDALL COUNTY/13,Grade  2,84
2013-2014,13,KENDALL COUNTY/13,Grade  3,90
2013-2014,13,KENDALL COUNTY/13,Grade  4,69
2013-2014,13,KENDALL COUNTY/13,Grade  5,94
2013-2014,13,KENDALL COUNTY/13,Grade  6,83
2013-2014,13,KENDALL COUNTY/13,Grade  7,85
2013-2014,13,KENDALL COUNTY/13,Grade  8,83
2013-2014,13,KENDALL COUNTY/13,Grade  9,87
2013-2014,13,KENDALL COUNTY/13,Grade 10,71
2013-2014,13,KENDALL COUNTY/13,Grade 11,87
2013-2014,13,KENDALL COUNTY/13,Grade 12,75
2013-2014,20,KENDALL COUNTY/20,Early Education,47
2013-2014,20,KENDALL COUNTY/20,Pre-kindergarten,38
2013-2014,20,KENDALL COUNTY/20,Kindergarten,443
2013-2014,20,KENDALL COUNTY/20,Grade  1,477
2013-2014,20,KENDALL COUNTY/20,Grade  2,455
2013-2014,20,KENDALL COUNTY/20,Grade  3,532
2013-2014,20,KENDALL COUNTY/20,Grade  4,540
2013-2014,20,KENDALL COUNTY/20,Grade  5,526
2013-2014,20,KENDALL COUNTY/20,Grade  6,583
2013-2014,20,KENDALL COUNTY/20,Grade  7,602
2013-2014,20,KENDALL COUNTY/20,Grade  8,648
2013-2014,20,KENDALL COUNTY/20,Grade  9,667
2013-2014,20,KENDALL COUNTY/20,Grade 10,630
2013-2014,20,KENDALL COUNTY/20,Grade 11,572
2013-2014,20,KENDALL COUNTY/20,Grade 12,566
2013-2014,AL,KENDALL COUNTY/ALL,Early Education,49
2013-2014,AL,KENDALL COUNTY/ALL,Pre-kindergarten,67
2013-2014,AL,KENDALL COUNTY/ALL,Kindergarten,527
2013-2014,AL,KENDALL COUNTY/ALL,Grade  1,570
2013-2014,AL,KENDALL COUNTY/ALL,Grade  2,539
2013-2014,AL,KENDALL COUNTY/ALL,Grade  3,622
2013-2014,AL,KENDALL COUNTY/ALL,Grade  4,609
2013-2014,AL,KENDALL COUNTY/ALL,Grade  5,620
2013-2014,AL,KENDALL COUNTY/ALL,Grade  6,666
2013-2014,AL,KENDALL COUNTY/ALL,Grade  7,687
2013-2014,AL,KENDALL COUNTY/ALL,Grade  8,731
2013-2014,AL,KENDALL COUNTY/ALL,Grade  9,754
2013-2014,AL,KENDALL COUNTY/ALL,Grade 10,701
2013-2014,AL,KENDALL COUNTY/ALL,Grade 11,659
2013-2014,AL,KENDALL COUNTY/ALL,Grade 12,641
2013-2014,2,KENEDY COUNTY,Pre-kindergarten,12
2013-2014,2,KENEDY COUNTY,Kindergarten,8
2013-2014,2,KENEDY COUNTY,Grade  1,13
2013-2014,2,KENEDY COUNTY,Grade  2,11
2013-2014,2,KENEDY COUNTY,Grade  3,8
2013-2014,2,KENEDY COUNTY,Grade  4,13
2013-2014,2,KENEDY COUNTY,Grade  5,7
2013-2014,2,KENEDY COUNTY,Grade  6,10
2013-2014,17,KENT COUNTY,Early Education,-9999999
2013-2014,17,KENT COUNTY,Pre-kindergarten,8
2013-2014,17,KENT COUNTY,Kindergarten,9
2013-2014,17,KENT COUNTY,Grade  1,8
2013-2014,17,KENT COUNTY,Grade  2,7
2013-2014,17,KENT COUNTY,Grade  3,9
2013-2014,17,KENT COUNTY,Grade  4,10
2013-2014,17,KENT COUNTY,Grade  5,7
2013-2014,17,KENT COUNTY,Grade  6,13
2013-2014,17,KENT COUNTY,Grade  7,12
2013-2014,17,KENT COUNTY,Grade  8,11
2013-2014,17,KENT COUNTY,Grade  9,9
2013-2014,17,KENT COUNTY,Grade 10,12
2013-2014,17,KENT COUNTY,Grade 11,8
2013-2014,17,KENT COUNTY,Grade 12,13
2013-2014,20,KERR COUNTY,Early Education,16
2013-2014,20,KERR COUNTY,Pre-kindergarten,382
2013-2014,20,KERR COUNTY,Kindergarten,508
2013-2014,20,KERR COUNTY,Grade  1,510
2013-2014,20,KERR COUNTY,Grade  2,511
2013-2014,20,KERR COUNTY,Grade  3,503
2013-2014,20,KERR COUNTY,Grade  4,499
2013-2014,20,KERR COUNTY,Grade  5,432
2013-2014,20,KERR COUNTY,Grade  6,525
2013-2014,20,KERR COUNTY,Grade  7,496
2013-2014,20,KERR COUNTY,Grade  8,498
2013-2014,20,KERR COUNTY,Grade  9,538
2013-2014,20,KERR COUNTY,Grade 10,506
2013-2014,20,KERR COUNTY,Grade 11,455
2013-2014,20,KERR COUNTY,Grade 12,409
2013-2014,15,KIMBLE COUNTY,Early Education,-9999999
2013-2014,15,KIMBLE COUNTY,Pre-kindergarten,40
2013-2014,15,KIMBLE COUNTY,Kindergarten,43
2013-2014,15,KIMBLE COUNTY,Grade  1,49
2013-2014,15,KIMBLE COUNTY,Grade  2,46
2013-2014,15,KIMBLE COUNTY,Grade  3,49
2013-2014,15,KIMBLE COUNTY,Grade  4,48
2013-2014,15,KIMBLE COUNTY,Grade  5,41
2013-2014,15,KIMBLE COUNTY,Grade  6,40
2013-2014,15,KIMBLE COUNTY,Grade  7,55
2013-2014,15,KIMBLE COUNTY,Grade  8,49
2013-2014,15,KIMBLE COUNTY,Grade  9,55
2013-2014,15,KIMBLE COUNTY,Grade 10,54
2013-2014,15,KIMBLE COUNTY,Grade 11,41
2013-2014,15,KIMBLE COUNTY,Grade 12,54
2013-2014,17,KING COUNTY,Pre-kindergarten,7
2013-2014,17,KING COUNTY,Kindergarten,6
2013-2014,17,KING COUNTY,Grade  1,6
2013-2014,17,KING COUNTY,Grade  2,6
2013-2014,17,KING COUNTY,Grade  3,6
2013-2014,17,KING COUNTY,Grade  4,8
2013-2014,17,KING COUNTY,Grade  5,11
2013-2014,17,KING COUNTY,Grade  6,8
2013-2014,17,KING COUNTY,Grade  7,8
2013-2014,17,KING COUNTY,Grade  8,9
2013-2014,17,KING COUNTY,Grade  9,8
2013-2014,17,KING COUNTY,Grade 10,10
2013-2014,17,KING COUNTY,Grade 11,12
2013-2014,17,KING COUNTY,Grade 12,8
2013-2014,20,KINNEY COUNTY,Early Education,-9999999
2013-2014,20,KINNEY COUNTY,Pre-kindergarten,27
2013-2014,20,KINNEY COUNTY,Kindergarten,45
2013-2014,20,KINNEY COUNTY,Grade  1,49
2013-2014,20,KINNEY COUNTY,Grade  2,46
2013-2014,20,KINNEY COUNTY,Grade  3,32
2013-2014,20,KINNEY COUNTY,Grade  4,44
2013-2014,20,KINNEY COUNTY,Grade  5,43
2013-2014,20,KINNEY COUNTY,Grade  6,44
2013-2014,20,KINNEY COUNTY,Grade  7,42
2013-2014,20,KINNEY COUNTY,Grade  8,56
2013-2014,20,KINNEY COUNTY,Grade  9,62
2013-2014,20,KINNEY COUNTY,Grade 10,49
2013-2014,20,KINNEY COUNTY,Grade 11,45
2013-2014,20,KINNEY COUNTY,Grade 12,55
2013-2014,2,KLEBERG COUNTY,Early Education,12
2013-2014,2,KLEBERG COUNTY,Pre-kindergarten,286
2013-2014,2,KLEBERG COUNTY,Kindergarten,410
2013-2014,2,KLEBERG COUNTY,Grade  1,413
2013-2014,2,KLEBERG COUNTY,Grade  2,381
2013-2014,2,KLEBERG COUNTY,Grade  3,377
2013-2014,2,KLEBERG COUNTY,Grade  4,369
2013-2014,2,KLEBERG COUNTY,Grade  5,343
2013-2014,2,KLEBERG COUNTY,Grade  6,361
2013-2014,2,KLEBERG COUNTY,Grade  7,378
2013-2014,2,KLEBERG COUNTY,Grade  8,381
2013-2014,2,KLEBERG COUNTY,Grade  9,449
2013-2014,2,KLEBERG COUNTY,Grade 10,372
2013-2014,2,KLEBERG COUNTY,Grade 11,313
2013-2014,2,KLEBERG COUNTY,Grade 12,302
2013-2014,9,KNOX COUNTY,Early Education,15
2013-2014,9,KNOX COUNTY,Pre-kindergarten,53
2013-2014,9,KNOX COUNTY,Kindergarten,78
2013-2014,9,KNOX COUNTY,Grade  1,70
2013-2014,9,KNOX COUNTY,Grade  2,45
2013-2014,9,KNOX COUNTY,Grade  3,52
2013-2014,9,KNOX COUNTY,Grade  4,45
2013-2014,9,KNOX COUNTY,Grade  5,48
2013-2014,9,KNOX COUNTY,Grade  6,60
2013-2014,9,KNOX COUNTY,Grade  7,55
2013-2014,9,KNOX COUNTY,Grade  8,49
2013-2014,9,KNOX COUNTY,Grade  9,73
2013-2014,9,KNOX COUNTY,Grade 10,56
2013-2014,9,KNOX COUNTY,Grade 11,40
2013-2014,9,KNOX COUNTY,Grade 12,48
2013-2014,20,LA SALLE COUNTY,Early Education,-9999999
2013-2014,20,LA SALLE COUNTY,Pre-kindergarten,107
2013-2014,20,LA SALLE COUNTY,Kindergarten,113
2013-2014,20,LA SALLE COUNTY,Grade  1,104
2013-2014,20,LA SALLE COUNTY,Grade  2,98
2013-2014,20,LA SALLE COUNTY,Grade  3,109
2013-2014,20,LA SALLE COUNTY,Grade  4,106
2013-2014,20,LA SALLE COUNTY,Grade  5,101
2013-2014,20,LA SALLE COUNTY,Grade  6,97
2013-2014,20,LA SALLE COUNTY,Grade  7,107
2013-2014,20,LA SALLE COUNTY,Grade  8,113
2013-2014,20,LA SALLE COUNTY,Grade  9,85
2013-2014,20,LA SALLE COUNTY,Grade 10,99
2013-2014,20,LA SALLE COUNTY,Grade 11,73
2013-2014,20,LA SALLE COUNTY,Grade 12,53
2013-2014,8,LAMAR COUNTY,Early Education,45
2013-2014,8,LAMAR COUNTY,Pre-kindergarten,463
2013-2014,8,LAMAR COUNTY,Kindergarten,649
2013-2014,8,LAMAR COUNTY,Grade  1,691
2013-2014,8,LAMAR COUNTY,Grade  2,650
2013-2014,8,LAMAR COUNTY,Grade  3,649
2013-2014,8,LAMAR COUNTY,Grade  4,604
2013-2014,8,LAMAR COUNTY,Grade  5,596
2013-2014,8,LAMAR COUNTY,Grade  6,638
2013-2014,8,LAMAR COUNTY,Grade  7,630
2013-2014,8,LAMAR COUNTY,Grade  8,658
2013-2014,8,LAMAR COUNTY,Grade  9,699
2013-2014,8,LAMAR COUNTY,Grade 10,607
2013-2014,8,LAMAR COUNTY,Grade 11,561
2013-2014,8,LAMAR COUNTY,Grade 12,543
2013-2014,17,LAMB COUNTY,Early Education,13
2013-2014,17,LAMB COUNTY,Pre-kindergarten,179
2013-2014,17,LAMB COUNTY,Kindergarten,236
2013-2014,17,LAMB COUNTY,Grade  1,214
2013-2014,17,LAMB COUNTY,Grade  2,260
2013-2014,17,LAMB COUNTY,Grade  3,214
2013-2014,17,LAMB COUNTY,Grade  4,220
2013-2014,17,LAMB COUNTY,Grade  5,213
2013-2014,17,LAMB COUNTY,Grade  6,233
2013-2014,17,LAMB COUNTY,Grade  7,225
2013-2014,17,LAMB COUNTY,Grade  8,216
2013-2014,17,LAMB COUNTY,Grade  9,207
2013-2014,17,LAMB COUNTY,Grade 10,202
2013-2014,17,LAMB COUNTY,Grade 11,217
2013-2014,17,LAMB COUNTY,Grade 12,194
2013-2014,12,LAMPASAS COUNTY,Early Education,7
2013-2014,12,LAMPASAS COUNTY,Pre-kindergarten,116
2013-2014,12,LAMPASAS COUNTY,Kindergarten,279
2013-2014,12,LAMPASAS COUNTY,Grade  1,274
2013-2014,12,LAMPASAS COUNTY,Grade  2,268
2013-2014,12,LAMPASAS COUNTY,Grade  3,282
2013-2014,12,LAMPASAS COUNTY,Grade  4,246
2013-2014,12,LAMPASAS COUNTY,Grade  5,280
2013-2014,12,LAMPASAS COUNTY,Grade  6,269
2013-2014,12,LAMPASAS COUNTY,Grade  7,271
2013-2014,12,LAMPASAS COUNTY,Grade  8,303
2013-2014,12,LAMPASAS COUNTY,Grade  9,306
2013-2014,12,LAMPASAS COUNTY,Grade 10,267
2013-2014,12,LAMPASAS COUNTY,Grade 11,275
2013-2014,12,LAMPASAS COUNTY,Grade 12,257
2013-2014,3,LAVACA COUNTY,Early Education,7
2013-2014,3,LAVACA COUNTY,Pre-kindergarten,131
2013-2014,3,LAVACA COUNTY,Kindergarten,176
2013-2014,3,LAVACA COUNTY,Grade  1,190
2013-2014,3,LAVACA COUNTY,Grade  2,179
2013-2014,3,LAVACA COUNTY,Grade  3,155
2013-2014,3,LAVACA COUNTY,Grade  4,172
2013-2014,3,LAVACA COUNTY,Grade  5,182
2013-2014,3,LAVACA COUNTY,Grade  6,161
2013-2014,3,LAVACA COUNTY,Grade  7,167
2013-2014,3,LAVACA COUNTY,Grade  8,160
2013-2014,3,LAVACA COUNTY,Grade  9,166
2013-2014,3,LAVACA COUNTY,Grade 10,153
2013-2014,3,LAVACA COUNTY,Grade 11,134
2013-2014,3,LAVACA COUNTY,Grade 12,131
2013-2014,13,LEE COUNTY,Early Education,13
2013-2014,13,LEE COUNTY,Pre-kindergarten,125
2013-2014,13,LEE COUNTY,Kindergarten,229
2013-2014,13,LEE COUNTY,Grade  1,218
2013-2014,13,LEE COUNTY,Grade  2,225
2013-2014,13,LEE COUNTY,Grade  3,204
2013-2014,13,LEE COUNTY,Grade  4,233
2013-2014,13,LEE COUNTY,Grade  5,208
2013-2014,13,LEE COUNTY,Grade  6,206
2013-2014,13,LEE COUNTY,Grade  7,199
2013-2014,13,LEE COUNTY,Grade  8,234
2013-2014,13,LEE COUNTY,Grade  9,260
2013-2014,13,LEE COUNTY,Grade 10,257
2013-2014,13,LEE COUNTY,Grade 11,241
2013-2014,13,LEE COUNTY,Grade 12,210
2013-2014,6,LEON COUNTY,Early Education,46
2013-2014,6,LEON COUNTY,Pre-kindergarten,134
2013-2014,6,LEON COUNTY,Kindergarten,219
2013-2014,6,LEON COUNTY,Grade  1,225
2013-2014,6,LEON COUNTY,Grade  2,220
2013-2014,6,LEON COUNTY,Grade  3,239
2013-2014,6,LEON COUNTY,Grade  4,220
2013-2014,6,LEON COUNTY,Grade  5,200
2013-2014,6,LEON COUNTY,Grade  6,196
2013-2014,6,LEON COUNTY,Grade  7,258
2013-2014,6,LEON COUNTY,Grade  8,221
2013-2014,6,LEON COUNTY,Grade  9,237
2013-2014,6,LEON COUNTY,Grade 10,245
2013-2014,6,LEON COUNTY,Grade 11,233
2013-2014,6,LEON COUNTY,Grade 12,193
2013-2014,4,LIBERTY COUNTY/04,Early Education,53
2013-2014,4,LIBERTY COUNTY/04,Pre-kindergarten,551
2013-2014,4,LIBERTY COUNTY/04,Kindergarten,1091
2013-2014,4,LIBERTY COUNTY/04,Grade  1,1163
2013-2014,4,LIBERTY COUNTY/04,Grade  2,1095
2013-2014,4,LIBERTY COUNTY/04,Grade  3,1031
2013-2014,4,LIBERTY COUNTY/04,Grade  4,1068
2013-2014,4,LIBERTY COUNTY/04,Grade  5,1076
2013-2014,4,LIBERTY COUNTY/04,Grade  6,1073
2013-2014,4,LIBERTY COUNTY/04,Grade  7,1149
2013-2014,4,LIBERTY COUNTY/04,Grade  8,1105
2013-2014,4,LIBERTY COUNTY/04,Grade  9,1147
2013-2014,4,LIBERTY COUNTY/04,Grade 10,1105
2013-2014,4,LIBERTY COUNTY/04,Grade 11,840
2013-2014,4,LIBERTY COUNTY/04,Grade 12,800
2013-2014,5,LIBERTY COUNTY/05,Pre-kindergarten,26
2013-2014,5,LIBERTY COUNTY/05,Kindergarten,24
2013-2014,5,LIBERTY COUNTY/05,Grade  1,27
2013-2014,5,LIBERTY COUNTY/05,Grade  2,32
2013-2014,5,LIBERTY COUNTY/05,Grade  3,30
2013-2014,5,LIBERTY COUNTY/05,Grade  4,32
2013-2014,5,LIBERTY COUNTY/05,Grade  5,37
2013-2014,5,LIBERTY COUNTY/05,Grade  6,33
2013-2014,5,LIBERTY COUNTY/05,Grade  7,33
2013-2014,5,LIBERTY COUNTY/05,Grade  8,38
2013-2014,5,LIBERTY COUNTY/05,Grade  9,50
2013-2014,5,LIBERTY COUNTY/05,Grade 10,48
2013-2014,5,LIBERTY COUNTY/05,Grade 11,47
2013-2014,5,LIBERTY COUNTY/05,Grade 12,42
2013-2014,AL,LIBERTY COUNTY/ALL,Early Education,53
2013-2014,AL,LIBERTY COUNTY/ALL,Pre-kindergarten,577
2013-2014,AL,LIBERTY COUNTY/ALL,Kindergarten,1115
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  1,1190
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  2,1127
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  3,1061
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  4,1100
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  5,1113
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  6,1106
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  7,1182
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  8,1143
2013-2014,AL,LIBERTY COUNTY/ALL,Grade  9,1197
2013-2014,AL,LIBERTY COUNTY/ALL,Grade 10,1153
2013-2014,AL,LIBERTY COUNTY/ALL,Grade 11,887
2013-2014,AL,LIBERTY COUNTY/ALL,Grade 12,842
2013-2014,12,LIMESTONE COUNTY,Early Education,13
2013-2014,12,LIMESTONE COUNTY,Pre-kindergarten,342
2013-2014,12,LIMESTONE COUNTY,Kindergarten,305
2013-2014,12,LIMESTONE COUNTY,Grade  1,338
2013-2014,12,LIMESTONE COUNTY,Grade  2,322
2013-2014,12,LIMESTONE COUNTY,Grade  3,297
2013-2014,12,LIMESTONE COUNTY,Grade  4,276
2013-2014,12,LIMESTONE COUNTY,Grade  5,285
2013-2014,12,LIMESTONE COUNTY,Grade  6,299
2013-2014,12,LIMESTONE COUNTY,Grade  7,294
2013-2014,12,LIMESTONE COUNTY,Grade  8,281
2013-2014,12,LIMESTONE COUNTY,Grade  9,298
2013-2014,12,LIMESTONE COUNTY,Grade 10,291
2013-2014,12,LIMESTONE COUNTY,Grade 11,251
2013-2014,12,LIMESTONE COUNTY,Grade 12,288
2013-2014,16,LIPSCOMB COUNTY,Early Education,6
2013-2014,16,LIPSCOMB COUNTY,Pre-kindergarten,58
2013-2014,16,LIPSCOMB COUNTY,Kindergarten,69
2013-2014,16,LIPSCOMB COUNTY,Grade  1,71
2013-2014,16,LIPSCOMB COUNTY,Grade  2,54
2013-2014,16,LIPSCOMB COUNTY,Grade  3,68
2013-2014,16,LIPSCOMB COUNTY,Grade  4,72
2013-2014,16,LIPSCOMB COUNTY,Grade  5,50
2013-2014,16,LIPSCOMB COUNTY,Grade  6,57
2013-2014,16,LIPSCOMB COUNTY,Grade  7,54
2013-2014,16,LIPSCOMB COUNTY,Grade  8,59
2013-2014,16,LIPSCOMB COUNTY,Grade  9,52
2013-2014,16,LIPSCOMB COUNTY,Grade 10,64
2013-2014,16,LIPSCOMB COUNTY,Grade 11,53
2013-2014,16,LIPSCOMB COUNTY,Grade 12,61
2013-2014,2,LIVE OAK COUNTY,Early Education,9
2013-2014,2,LIVE OAK COUNTY,Pre-kindergarten,51
2013-2014,2,LIVE OAK COUNTY,Kindergarten,138
2013-2014,2,LIVE OAK COUNTY,Grade  1,129
2013-2014,2,LIVE OAK COUNTY,Grade  2,120
2013-2014,2,LIVE OAK COUNTY,Grade  3,120
2013-2014,2,LIVE OAK COUNTY,Grade  4,131
2013-2014,2,LIVE OAK COUNTY,Grade  5,121
2013-2014,2,LIVE OAK COUNTY,Grade  6,145
2013-2014,2,LIVE OAK COUNTY,Grade  7,144
2013-2014,2,LIVE OAK COUNTY,Grade  8,153
2013-2014,2,LIVE OAK COUNTY,Grade  9,146
2013-2014,2,LIVE OAK COUNTY,Grade 10,126
2013-2014,2,LIVE OAK COUNTY,Grade 11,120
2013-2014,2,LIVE OAK COUNTY,Grade 12,113
2013-2014,13,LLANO COUNTY,Early Education,-9999999
2013-2014,13,LLANO COUNTY,Pre-kindergarten,62
2013-2014,13,LLANO COUNTY,Kindergarten,155
2013-2014,13,LLANO COUNTY,Grade  1,130
2013-2014,13,LLANO COUNTY,Grade  2,151
2013-2014,13,LLANO COUNTY,Grade  3,136
2013-2014,13,LLANO COUNTY,Grade  4,139
2013-2014,13,LLANO COUNTY,Grade  5,134
