T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2021-2022,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2021-2022,20,KARNES COUNTY,Pre-kindergarten,77
2021-2022,3,KARNES COUNTY,Kindergarten,61
2021-2022,20,KARNES COUNTY,Kindergarten,110
2021-2022,3,KARNES COUNTY,Grade 1,77
2021-2022,20,KARNES COUNTY,Grade 1,96
2021-2022,3,KARNES COUNTY,Grade 2,71
2021-2022,20,KARNES COUNTY,Grade 2,117
2021-2022,3,KARNES COUNTY,Grade 3,52
2021-2022,20,KARNES COUNTY,Grade 3,93
2021-2022,3,KARNES COUNTY,Grade 4,62
2021-2022,20,KARNES COUNTY,Grade 4,112
2021-2022,3,KARNES COUNTY,Grade 5,64
2021-2022,20,KARNES COUNTY,Grade 5,107
2021-2022,3,KARNES COUNTY,Grade 6,66
2021-2022,20,KARNES COUNTY,Grade 6,91
2021-2022,3,KARNES COUNTY,Grade 7,73
2021-2022,20,KARNES COUNTY,Grade 7,103
2021-2022,3,KARNES COUNTY,Grade 8,71
2021-2022,20,KARNES COUNTY,Grade 8,116
2021-2022,3,KARNES COUNTY,Grade 9,93
2021-2022,20,KARNES COUNTY,Grade 9,115
2021-2022,3,KARNES COUNTY,Grade 10,77
2021-2022,20,KARNES COUNTY,Grade 10,120
2021-2022,3,KARNES COUNTY,Grade 11,66
2021-2022,20,KARNES COUNTY,Grade 11,109
2021-2022,3,KARNES COUNTY,Grade 12,59
2021-2022,20,KARNES COUNTY,Grade 12,109
2021-2022,10,KAUFMAN COUNTY,Early Education,148
2021-2022,10,KAUFMAN COUNTY,Pre-kindergarten,1121
2021-2022,10,KAUFMAN COUNTY,Kindergarten,2475
2021-2022,10,KAUFMAN COUNTY,Grade 1,2489
2021-2022,10,KAUFMAN COUNTY,Grade 2,2569
2021-2022,10,KAUFMAN COUNTY,Grade 3,2545
2021-2022,10,KAUFMAN COUNTY,Grade 4,2579
2021-2022,10,KAUFMAN COUNTY,Grade 5,2563
2021-2022,10,KAUFMAN COUNTY,Grade 6,2757
2021-2022,10,KAUFMAN COUNTY,Grade 7,2838
2021-2022,10,KAUFMAN COUNTY,Grade 8,2860
2021-2022,10,KAUFMAN COUNTY,Grade 9,3124
2021-2022,10,KAUFMAN COUNTY,Grade 10,2703
2021-2022,10,KAUFMAN COUNTY,Grade 11,2427
2021-2022,10,KAUFMAN COUNTY,Grade 12,2114
2021-2022,13,KENDALL COUNTY,Early Education,2
2021-2022,20,KENDALL COUNTY,Early Education,87
2021-2022,13,KENDALL COUNTY,Pre-kindergarten,64
2021-2022,20,KENDALL COUNTY,Pre-kindergarten,138
2021-2022,13,KENDALL COUNTY,Kindergarten,59
2021-2022,20,KENDALL COUNTY,Kindergarten,707
2021-2022,13,KENDALL COUNTY,Grade 1,77
2021-2022,20,KENDALL COUNTY,Grade 1,681
2021-2022,13,KENDALL COUNTY,Grade 2,68
2021-2022,20,KENDALL COUNTY,Grade 2,770
2021-2022,13,KENDALL COUNTY,Grade 3,54
2021-2022,20,KENDALL COUNTY,Grade 3,677
2021-2022,13,KENDALL COUNTY,Grade 4,79
2021-2022,20,KENDALL COUNTY,Grade 4,802
2021-2022,13,KENDALL COUNTY,Grade 5,68
2021-2022,20,KENDALL COUNTY,Grade 5,720
2021-2022,13,KENDALL COUNTY,Grade 6,76
2021-2022,20,KENDALL COUNTY,Grade 6,805
2021-2022,13,KENDALL COUNTY,Grade 7,81
2021-2022,20,KENDALL COUNTY,Grade 7,885
2021-2022,13,KENDALL COUNTY,Grade 8,97
2021-2022,20,KENDALL COUNTY,Grade 8,848
2021-2022,13,KENDALL COUNTY,Grade 9,104
2021-2022,20,KENDALL COUNTY,Grade 9,872
2021-2022,13,KENDALL COUNTY,Grade 10,82
2021-2022,20,KENDALL COUNTY,Grade 10,833
2021-2022,13,KENDALL COUNTY,Grade 11,88
2021-2022,20,KENDALL COUNTY,Grade 11,804
2021-2022,13,KENDALL COUNTY,Grade 12,68
2021-2022,20,KENDALL COUNTY,Grade 12,777
2021-2022,2,KENEDY COUNTY,Pre-kindergarten,21
2021-2022,2,KENEDY COUNTY,Kindergarten,12
2021-2022,2,KENEDY COUNTY,Grade 1,8
2021-2022,2,KENEDY COUNTY,Grade 2,12
2021-2022,2,KENEDY COUNTY,Grade 3,12
2021-2022,2,KENEDY COUNTY,Grade 4,12
2021-2022,2,KENEDY COUNTY,Grade 5,12
2021-2022,2,KENEDY COUNTY,Grade 6,12
2021-2022,17,KENT COUNTY,Early Education,2
2021-2022,17,KENT COUNTY,Pre-kindergarten,6
2021-2022,17,KENT COUNTY,Kindergarten,11
2021-2022,17,KENT COUNTY,Grade 1,8
2021-2022,17,KENT COUNTY,Grade 2,15
2021-2022,17,KENT COUNTY,Grade 3,15
2021-2022,17,KENT COUNTY,Grade 4,12
2021-2022,17,KENT COUNTY,Grade 5,17
2021-2022,17,KENT COUNTY,Grade 6,11
2021-2022,17,KENT COUNTY,Grade 7,10
2021-2022,17,KENT COUNTY,Grade 8,16
2021-2022,17,KENT COUNTY,Grade 9,11
2021-2022,17,KENT COUNTY,Grade 10,11
2021-2022,17,KENT COUNTY,Grade 11,14
2021-2022,17,KENT COUNTY,Grade 12,12
2021-2022,20,KERR COUNTY,Early Education,21
2021-2022,20,KERR COUNTY,Pre-kindergarten,303
2021-2022,20,KERR COUNTY,Kindergarten,480
2021-2022,20,KERR COUNTY,Grade 1,528
2021-2022,20,KERR COUNTY,Grade 2,493
2021-2022,20,KERR COUNTY,Grade 3,469
2021-2022,20,KERR COUNTY,Grade 4,449
2021-2022,20,KERR COUNTY,Grade 5,470
2021-2022,20,KERR COUNTY,Grade 6,509
2021-2022,20,KERR COUNTY,Grade 7,497
2021-2022,20,KERR COUNTY,Grade 8,535
2021-2022,20,KERR COUNTY,Grade 9,606
2021-2022,20,KERR COUNTY,Grade 10,526
2021-2022,20,KERR COUNTY,Grade 11,465
2021-2022,20,KERR COUNTY,Grade 12,412
2021-2022,15,KIMBLE COUNTY,Pre-kindergarten,61
2021-2022,15,KIMBLE COUNTY,Kindergarten,46
2021-2022,15,KIMBLE COUNTY,Grade 1,47
2021-2022,15,KIMBLE COUNTY,Grade 2,49
2021-2022,15,KIMBLE COUNTY,Grade 3,35
2021-2022,15,KIMBLE COUNTY,Grade 4,37
2021-2022,15,KIMBLE COUNTY,Grade 5,39
2021-2022,15,KIMBLE COUNTY,Grade 6,39
2021-2022,15,KIMBLE COUNTY,Grade 7,49
2021-2022,15,KIMBLE COUNTY,Grade 8,52
2021-2022,15,KIMBLE COUNTY,Grade 9,61
2021-2022,15,KIMBLE COUNTY,Grade 10,33
2021-2022,15,KIMBLE COUNTY,Grade 11,47
2021-2022,15,KIMBLE COUNTY,Grade 12,44
2021-2022,17,KING COUNTY,Pre-kindergarten,4
2021-2022,17,KING COUNTY,Kindergarten,15
2021-2022,17,KING COUNTY,Grade 1,12
2021-2022,17,KING COUNTY,Grade 2,9
2021-2022,17,KING COUNTY,Grade 3,7
2021-2022,17,KING COUNTY,Grade 4,12
2021-2022,17,KING COUNTY,Grade 5,16
2021-2022,17,KING COUNTY,Grade 6,8
2021-2022,17,KING COUNTY,Grade 7,10
2021-2022,17,KING COUNTY,Grade 8,12
2021-2022,17,KING COUNTY,Grade 9,8
2021-2022,17,KING COUNTY,Grade 10,7
2021-2022,17,KING COUNTY,Grade 11,6
2021-2022,17,KING COUNTY,Grade 12,10
2021-2022,20,KINNEY COUNTY,Early Education,1
2021-2022,20,KINNEY COUNTY,Pre-kindergarten,22
2021-2022,20,KINNEY COUNTY,Kindergarten,47
2021-2022,20,KINNEY COUNTY,Grade 1,39
2021-2022,20,KINNEY COUNTY,Grade 2,42
2021-2022,20,KINNEY COUNTY,Grade 3,31
2021-2022,20,KINNEY COUNTY,Grade 4,37
2021-2022,20,KINNEY COUNTY,Grade 5,32
2021-2022,20,KINNEY COUNTY,Grade 6,39
2021-2022,20,KINNEY COUNTY,Grade 7,40
2021-2022,20,KINNEY COUNTY,Grade 8,46
2021-2022,20,KINNEY COUNTY,Grade 9,40
2021-2022,20,KINNEY COUNTY,Grade 10,44
2021-2022,20,KINNEY COUNTY,Grade 11,36
2021-2022,20,KINNEY COUNTY,Grade 12,36
2021-2022,2,KLEBERG COUNTY,Early Education,17
2021-2022,2,KLEBERG COUNTY,Pre-kindergarten,198
2021-2022,2,KLEBERG COUNTY,Kindergarten,300
2021-2022,2,KLEBERG COUNTY,Grade 1,314
2021-2022,2,KLEBERG COUNTY,Grade 2,358
2021-2022,2,KLEBERG COUNTY,Grade 3,344
2021-2022,2,KLEBERG COUNTY,Grade 4,329
2021-2022,2,KLEBERG COUNTY,Grade 5,282
2021-2022,2,KLEBERG COUNTY,Grade 6,328
2021-2022,2,KLEBERG COUNTY,Grade 7,371
2021-2022,2,KLEBERG COUNTY,Grade 8,365
2021-2022,2,KLEBERG COUNTY,Grade 9,475
2021-2022,2,KLEBERG COUNTY,Grade 10,367
2021-2022,2,KLEBERG COUNTY,Grade 11,343
2021-2022,2,KLEBERG COUNTY,Grade 12,299
2021-2022,9,KNOX COUNTY,Early Education,28
2021-2022,9,KNOX COUNTY,Pre-kindergarten,64
2021-2022,9,KNOX COUNTY,Kindergarten,53
2021-2022,9,KNOX COUNTY,Grade 1,58
2021-2022,9,KNOX COUNTY,Grade 2,44
2021-2022,9,KNOX COUNTY,Grade 3,54
2021-2022,9,KNOX COUNTY,Grade 4,58
2021-2022,9,KNOX COUNTY,Grade 5,51
2021-2022,9,KNOX COUNTY,Grade 6,60
2021-2022,9,KNOX COUNTY,Grade 7,56
2021-2022,9,KNOX COUNTY,Grade 8,60
2021-2022,9,KNOX COUNTY,Grade 9,58
2021-2022,9,KNOX COUNTY,Grade 10,40
2021-2022,9,KNOX COUNTY,Grade 11,46
2021-2022,9,KNOX COUNTY,Grade 12,36
2021-2022,20,LA SALLE COUNTY,Pre-kindergarten,46
2021-2022,20,LA SALLE COUNTY,Kindergarten,87
2021-2022,20,LA SALLE COUNTY,Grade 1,75
2021-2022,20,LA SALLE COUNTY,Grade 2,79
2021-2022,20,LA SALLE COUNTY,Grade 3,82
2021-2022,20,LA SALLE COUNTY,Grade 4,79
2021-2022,20,LA SALLE COUNTY,Grade 5,78
2021-2022,20,LA SALLE COUNTY,Grade 6,96
2021-2022,20,LA SALLE COUNTY,Grade 7,102
2021-2022,20,LA SALLE COUNTY,Grade 8,87
2021-2022,20,LA SALLE COUNTY,Grade 9,99
2021-2022,20,LA SALLE COUNTY,Grade 10,87
2021-2022,20,LA SALLE COUNTY,Grade 11,88
2021-2022,20,LA SALLE COUNTY,Grade 12,87
2021-2022,8,LAMAR COUNTY,Early Education,24
2021-2022,8,LAMAR COUNTY,Pre-kindergarten,525
2021-2022,8,LAMAR COUNTY,Kindergarten,619
2021-2022,8,LAMAR COUNTY,Grade 1,654
2021-2022,8,LAMAR COUNTY,Grade 2,667
2021-2022,8,LAMAR COUNTY,Grade 3,609
2021-2022,8,LAMAR COUNTY,Grade 4,631
2021-2022,8,LAMAR COUNTY,Grade 5,593
2021-2022,8,LAMAR COUNTY,Grade 6,606
2021-2022,8,LAMAR COUNTY,Grade 7,597
2021-2022,8,LAMAR COUNTY,Grade 8,647
2021-2022,8,LAMAR COUNTY,Grade 9,680
2021-2022,8,LAMAR COUNTY,Grade 10,579
2021-2022,8,LAMAR COUNTY,Grade 11,550
2021-2022,8,LAMAR COUNTY,Grade 12,478
2021-2022,17,LAMB COUNTY,Early Education,7
2021-2022,17,LAMB COUNTY,Pre-kindergarten,117
2021-2022,17,LAMB COUNTY,Kindergarten,208
2021-2022,17,LAMB COUNTY,Grade 1,182
2021-2022,17,LAMB COUNTY,Grade 2,164
2021-2022,17,LAMB COUNTY,Grade 3,207
2021-2022,17,LAMB COUNTY,Grade 4,208
2021-2022,17,LAMB COUNTY,Grade 5,183
2021-2022,17,LAMB COUNTY,Grade 6,222
2021-2022,17,LAMB COUNTY,Grade 7,221
2021-2022,17,LAMB COUNTY,Grade 8,222
2021-2022,17,LAMB COUNTY,Grade 9,211
2021-2022,17,LAMB COUNTY,Grade 10,212
2021-2022,17,LAMB COUNTY,Grade 11,180
2021-2022,17,LAMB COUNTY,Grade 12,180
2021-2022,12,LAMPASAS COUNTY,Early Education,21
2021-2022,12,LAMPASAS COUNTY,Pre-kindergarten,118
2021-2022,12,LAMPASAS COUNTY,Kindergarten,272
2021-2022,12,LAMPASAS COUNTY,Grade 1,271
2021-2022,12,LAMPASAS COUNTY,Grade 2,269
2021-2022,12,LAMPASAS COUNTY,Grade 3,265
2021-2022,12,LAMPASAS COUNTY,Grade 4,267
2021-2022,12,LAMPASAS COUNTY,Grade 5,280
2021-2022,12,LAMPASAS COUNTY,Grade 6,267
2021-2022,12,LAMPASAS COUNTY,Grade 7,265
2021-2022,12,LAMPASAS COUNTY,Grade 8,333
2021-2022,12,LAMPASAS COUNTY,Grade 9,290
2021-2022,12,LAMPASAS COUNTY,Grade 10,294
2021-2022,12,LAMPASAS COUNTY,Grade 11,283
2021-2022,12,LAMPASAS COUNTY,Grade 12,245
2021-2022,3,LAVACA COUNTY,Early Education,8
2021-2022,3,LAVACA COUNTY,Pre-kindergarten,142
2021-2022,3,LAVACA COUNTY,Kindergarten,194
2021-2022,3,LAVACA COUNTY,Grade 1,190
2021-2022,3,LAVACA COUNTY,Grade 2,191
2021-2022,3,LAVACA COUNTY,Grade 3,178
2021-2022,3,LAVACA COUNTY,Grade 4,179
2021-2022,3,LAVACA COUNTY,Grade 5,161
2021-2022,3,LAVACA COUNTY,Grade 6,192
2021-2022,3,LAVACA COUNTY,Grade 7,191
2021-2022,3,LAVACA COUNTY,Grade 8,212
2021-2022,3,LAVACA COUNTY,Grade 9,206
2021-2022,3,LAVACA COUNTY,Grade 10,183
2021-2022,3,LAVACA COUNTY,Grade 11,154
2021-2022,3,LAVACA COUNTY,Grade 12,136
2021-2022,13,LEE COUNTY,Early Education,15
2021-2022,13,LEE COUNTY,Pre-kindergarten,103
2021-2022,13,LEE COUNTY,Kindergarten,234
2021-2022,13,LEE COUNTY,Grade 1,206
2021-2022,13,LEE COUNTY,Grade 2,215
2021-2022,13,LEE COUNTY,Grade 3,224
2021-2022,13,LEE COUNTY,Grade 4,198
2021-2022,13,LEE COUNTY,Grade 5,207
2021-2022,13,LEE COUNTY,Grade 6,246
2021-2022,13,LEE COUNTY,Grade 7,274
2021-2022,13,LEE COUNTY,Grade 8,265
2021-2022,13,LEE COUNTY,Grade 9,314
2021-2022,13,LEE COUNTY,Grade 10,238
2021-2022,13,LEE COUNTY,Grade 11,244
2021-2022,13,LEE COUNTY,Grade 12,230
2021-2022,6,LEON COUNTY,Early Education,7
2021-2022,6,LEON COUNTY,Pre-kindergarten,201
2021-2022,6,LEON COUNTY,Kindergarten,235
2021-2022,6,LEON COUNTY,Grade 1,251
2021-2022,6,LEON COUNTY,Grade 2,220
2021-2022,6,LEON COUNTY,Grade 3,216
2021-2022,6,LEON COUNTY,Grade 4,242
2021-2022,6,LEON COUNTY,Grade 5,206
2021-2022,6,LEON COUNTY,Grade 6,253
2021-2022,6,LEON COUNTY,Grade 7,247
2021-2022,6,LEON COUNTY,Grade 8,244
2021-2022,6,LEON COUNTY,Grade 9,247
2021-2022,6,LEON COUNTY,Grade 10,266
2021-2022,6,LEON COUNTY,Grade 11,250
2021-2022,6,LEON COUNTY,Grade 12,234
2021-2022,4,LIBERTY COUNTY,Early Education,67
2021-2022,5,LIBERTY COUNTY,Early Education,18
2021-2022,4,LIBERTY COUNTY,Pre-kindergarten,702
2021-2022,5,LIBERTY COUNTY,Pre-kindergarten,162
2021-2022,4,LIBERTY COUNTY,Kindergarten,1326
2021-2022,5,LIBERTY COUNTY,Kindergarten,261
2021-2022,4,LIBERTY COUNTY,Grade 1,1363
2021-2022,5,LIBERTY COUNTY,Grade 1,272
2021-2022,4,LIBERTY COUNTY,Grade 2,1439
2021-2022,5,LIBERTY COUNTY,Grade 2,296
2021-2022,4,LIBERTY COUNTY,Grade 3,1359
2021-2022,5,LIBERTY COUNTY,Grade 3,306
2021-2022,4,LIBERTY COUNTY,Grade 4,1309
2021-2022,5,LIBERTY COUNTY,Grade 4,265
2021-2022,4,LIBERTY COUNTY,Grade 5,1420
2021-2022,5,LIBERTY COUNTY,Grade 5,281
2021-2022,4,LIBERTY COUNTY,Grade 6,1435
2021-2022,5,LIBERTY COUNTY,Grade 6,309
2021-2022,4,LIBERTY COUNTY,Grade 7,1545
2021-2022,5,LIBERTY COUNTY,Grade 7,327
2021-2022,4,LIBERTY COUNTY,Grade 8,1542
2021-2022,5,LIBERTY COUNTY,Grade 8,318
2021-2022,4,LIBERTY COUNTY,Grade 9,1646
2021-2022,5,LIBERTY COUNTY,Grade 9,327
2021-2022,4,LIBERTY COUNTY,Grade 10,1278
2021-2022,5,LIBERTY COUNTY,Grade 10,285
2021-2022,4,LIBERTY COUNTY,Grade 11,1125
2021-2022,5,LIBERTY COUNTY,Grade 11,274
2021-2022,4,LIBERTY COUNTY,Grade 12,948
2021-2022,5,LIBERTY COUNTY,Grade 12,261
2021-2022,12,LIMESTONE COUNTY,Early Education,9
2021-2022,12,LIMESTONE COUNTY,Pre-kindergarten,179
2021-2022,12,LIMESTONE COUNTY,Kindergarten,290
2021-2022,12,LIMESTONE COUNTY,Grade 1,255
2021-2022,12,LIMESTONE COUNTY,Grade 2,289
2021-2022,12,LIMESTONE COUNTY,Grade 3,256
2021-2022,12,LIMESTONE COUNTY,Grade 4,262
2021-2022,12,LIMESTONE COUNTY,Grade 5,261
2021-2022,12,LIMESTONE COUNTY,Grade 6,282
2021-2022,12,LIMESTONE COUNTY,Grade 7,289
2021-2022,12,LIMESTONE COUNTY,Grade 8,295
2021-2022,12,LIMESTONE COUNTY,Grade 9,251
2021-2022,12,LIMESTONE COUNTY,Grade 10,283
2021-2022,12,LIMESTONE COUNTY,Grade 11,276
2021-2022,12,LIMESTONE COUNTY,Grade 12,228
2021-2022,16,LIPSCOMB COUNTY,Early Education,3
2021-2022,16,LIPSCOMB COUNTY,Pre-kindergarten,39
2021-2022,16,LIPSCOMB COUNTY,Kindergarten,43
2021-2022,16,LIPSCOMB COUNTY,Grade 1,48
2021-2022,16,LIPSCOMB COUNTY,Grade 2,55
2021-2022,16,LIPSCOMB COUNTY,Grade 3,47
2021-2022,16,LIPSCOMB COUNTY,Grade 4,35
2021-2022,16,LIPSCOMB COUNTY,Grade 5,44
2021-2022,16,LIPSCOMB COUNTY,Grade 6,58
2021-2022,16,LIPSCOMB COUNTY,Grade 7,54
2021-2022,16,LIPSCOMB COUNTY,Grade 8,46
2021-2022,16,LIPSCOMB COUNTY,Grade 9,57
2021-2022,16,LIPSCOMB COUNTY,Grade 10,42
2021-2022,16,LIPSCOMB COUNTY,Grade 11,59
2021-2022,16,LIPSCOMB COUNTY,Grade 12,53
2021-2022,2,LIVE OAK COUNTY,Early Education,4
2021-2022,2,LIVE OAK COUNTY,Pre-kindergarten,96
2021-2022,2,LIVE OAK COUNTY,Kindergarten,139
2021-2022,2,LIVE OAK COUNTY,Grade 1,119
2021-2022,2,LIVE OAK COUNTY,Grade 2,117
2021-2022,2,LIVE OAK COUNTY,Grade 3,118
2021-2022,2,LIVE OAK COUNTY,Grade 4,118
2021-2022,2,LIVE OAK COUNTY,Grade 5,117
2021-2022,2,LIVE OAK COUNTY,Grade 6,109
2021-2022,2,LIVE OAK COUNTY,Grade 7,124
2021-2022,2,LIVE OAK COUNTY,Grade 8,132
2021-2022,2,LIVE OAK COUNTY,Grade 9,111
2021-2022,2,LIVE OAK COUNTY,Grade 10,121
2021-2022,2,LIVE OAK COUNTY,Grade 11,105
2021-2022,2,LIVE OAK COUNTY,Grade 12,114
2021-2022,13,LLANO COUNTY,Early Education,5
2021-2022,13,LLANO COUNTY,Pre-kindergarten,89
2021-2022,13,LLANO COUNTY,Kindergarten,156
2021-2022,13,LLANO COUNTY,Grade 1,150
2021-2022,13,LLANO COUNTY,Grade 2,141
2021-2022,13,LLANO COUNTY,Grade 3,127
2021-2022,13,LLANO COUNTY,Grade 4,133
2021-2022,13,LLANO COUNTY,Grade 5,139
2021-2022,13,LLANO COUNTY,Grade 6,124
2021-2022,13,LLANO COUNTY,Grade 7,145
2021-2022,13,LLANO COUNTY,Grade 8,143
2021-2022,13,LLANO COUNTY,Grade 9,154
2021-2022,13,LLANO COUNTY,Grade 10,146
2021-2022,13,LLANO COUNTY,Grade 11,134
2021-2022,13,LLANO COUNTY,Grade 12,95
2021-2022,17,LUBBOCK COUNTY,Early Education,204
2021-2022,17,LUBBOCK COUNTY,Pre-kindergarten,2210
2021-2022,17,LUBBOCK COUNTY,Kindergarten,3957
2021-2022,17,LUBBOCK COUNTY,Grade 1,3899
2021-2022,17,LUBBOCK COUNTY,Grade 2,3760
2021-2022,17,LUBBOCK COUNTY,Grade 3,3666
2021-2022,17,LUBBOCK COUNTY,Grade 4,3577
2021-2022,17,LUBBOCK COUNTY,Grade 5,3671
2021-2022,17,LUBBOCK COUNTY,Grade 6,3884
2021-2022,17,LUBBOCK COUNTY,Grade 7,4001
2021-2022,17,LUBBOCK COUNTY,Grade 8,4051
2021-2022,17,LUBBOCK COUNTY,Grade 9,4351
2021-2022,17,LUBBOCK COUNTY,Grade 10,3566
2021-2022,17,LUBBOCK COUNTY,Grade 11,3515
2021-2022,17,LUBBOCK COUNTY,Grade 12,3336
2021-2022,17,LYNN COUNTY,Early Education,4
2021-2022,17,LYNN COUNTY,Pre-kindergarten,76
2021-2022,17,LYNN COUNTY,Kindergarten,130
2021-2022,17,LYNN COUNTY,Grade 1,109
2021-2022,17,LYNN COUNTY,Grade 2,131
2021-2022,17,LYNN COUNTY,Grade 3,112
2021-2022,17,LYNN COUNTY,Grade 4,122
2021-2022,17,LYNN COUNTY,Grade 5,100
2021-2022,17,LYNN COUNTY,Grade 6,116
2021-2022,17,LYNN COUNTY,Grade 7,133
2021-2022,17,LYNN COUNTY,Grade 8,125
2021-2022,17,LYNN COUNTY,Grade 9,154
2021-2022,17,LYNN COUNTY,Grade 10,108
2021-2022,17,LYNN COUNTY,Grade 11,107
2021-2022,17,LYNN COUNTY,Grade 12,83
2021-2022,6,MADISON COUNTY,Early Education,9
2021-2022,6,MADISON COUNTY,Pre-kindergarten,186
2021-2022,6,MADISON COUNTY,Kindergarten,189
2021-2022,6,MADISON COUNTY,Grade 1,218
2021-2022,6,MADISON COUNTY,Grade 2,152
2021-2022,6,MADISON COUNTY,Grade 3,207
2021-2022,6,MADISON COUNTY,Grade 4,178
2021-2022,6,MADISON COUNTY,Grade 5,172
2021-2022,6,MADISON COUNTY,Grade 6,194
2021-2022,6,MADISON COUNTY,Grade 7,207
2021-2022,6,MADISON COUNTY,Grade 8,200
2021-2022,6,MADISON COUNTY,Grade 9,197
2021-2022,6,MADISON COUNTY,Grade 10,195
2021-2022,6,MADISON COUNTY,Grade 11,181
2021-2022,6,MADISON COUNTY,Grade 12,149
2021-2022,8,MARION COUNTY,Pre-kindergarten,66
2021-2022,8,MARION COUNTY,Kindergarten,64
2021-2022,8,MARION COUNTY,Grade 1,77
2021-2022,8,MARION COUNTY,Grade 2,70
2021-2022,8,MARION COUNTY,Grade 3,82
2021-2022,8,MARION COUNTY,Grade 4,77
2021-2022,8,MARION COUNTY,Grade 5,73
2021-2022,8,MARION COUNTY,Grade 6,95
2021-2022,8,MARION COUNTY,Grade 7,91
2021-2022,8,MARION COUNTY,Grade 8,95
2021-2022,8,MARION COUNTY,Grade 9,118
2021-2022,8,MARION COUNTY,Grade 10,88
2021-2022,8,MARION COUNTY,Grade 11,88
2021-2022,8,MARION COUNTY,Grade 12,79
2021-2022,18,MARTIN COUNTY,Early Education,3
2021-2022,18,MARTIN COUNTY,Pre-kindergarten,47
2021-2022,18,MARTIN COUNTY,Kindergarten,115
2021-2022,18,MARTIN COUNTY,Grade 1,104
2021-2022,18,MARTIN COUNTY,Grade 2,94
2021-2022,18,MARTIN COUNTY,Grade 3,109
2021-2022,18,MARTIN COUNTY,Grade 4,90
2021-2022,18,MARTIN COUNTY,Grade 5,102
2021-2022,18,MARTIN COUNTY,Grade 6,102
2021-2022,18,MARTIN COUNTY,Grade 7,112
2021-2022,18,MARTIN COUNTY,Grade 8,100
2021-2022,18,MARTIN COUNTY,Grade 9,109
2021-2022,18,MARTIN COUNTY,Grade 10,87
2021-2022,18,MARTIN COUNTY,Grade 11,97
2021-2022,18,MARTIN COUNTY,Grade 12,81
2021-2022,15,MASON COUNTY,Early Education,4
2021-2022,15,MASON COUNTY,Pre-kindergarten,37
2021-2022,15,MASON COUNTY,Kindergarten,53
2021-2022,15,MASON COUNTY,Grade 1,64
2021-2022,15,MASON COUNTY,Grade 2,51
2021-2022,15,MASON COUNTY,Grade 3,50
2021-2022,15,MASON COUNTY,Grade 4,63
2021-2022,15,MASON COUNTY,Grade 5,52
2021-2022,15,MASON COUNTY,Grade 6,43
2021-2022,15,MASON COUNTY,Grade 7,55
2021-2022,15,MASON COUNTY,Grade 8,59
2021-2022,15,MASON COUNTY,Grade 9,51
2021-2022,15,MASON COUNTY,Grade 10,59
2021-2022,15,MASON COUNTY,Grade 11,59
2021-2022,15,MASON COUNTY,Grade 12,59
2021-2022,3,MATAGORDA COUNTY,Early Education,31
2021-2022,3,MATAGORDA COUNTY,Pre-kindergarten,337
2021-2022,3,MATAGORDA COUNTY,Kindergarten,526
2021-2022,3,MATAGORDA COUNTY,Grade 1,493
2021-2022,3,MATAGORDA COUNTY,Grade 2,535
2021-2022,3,MATAGORDA COUNTY,Grade 3,496
2021-2022,3,MATAGORDA COUNTY,Grade 4,507
2021-2022,3,MATAGORDA COUNTY,Grade 5,499
2021-2022,3,MATAGORDA COUNTY,Grade 6,528
2021-2022,3,MATAGORDA COUNTY,Grade 7,553
2021-2022,3,MATAGORDA COUNTY,Grade 8,574
2021-2022,3,MATAGORDA COUNTY,Grade 9,564
2021-2022,3,MATAGORDA COUNTY,Grade 10,474
2021-2022,3,MATAGORDA COUNTY,Grade 11,474
2021-2022,3,MATAGORDA COUNTY,Grade 12,432
2021-2022,20,MAVERICK COUNTY,Early Education,47
2021-2022,20,MAVERICK COUNTY,Pre-kindergarten,435
2021-2022,20,MAVERICK COUNTY,Kindergarten,994
2021-2022,20,MAVERICK COUNTY,Grade 1,961
2021-2022,20,MAVERICK COUNTY,Grade 2,923
2021-2022,20,MAVERICK COUNTY,Grade 3,973
2021-2022,20,MAVERICK COUNTY,Grade 4,928
2021-2022,20,MAVERICK COUNTY,Grade 5,852
2021-2022,20,MAVERICK COUNTY,Grade 6,922
2021-2022,20,MAVERICK COUNTY,Grade 7,981
2021-2022,20,MAVERICK COUNTY,Grade 8,1035
2021-2022,20,MAVERICK COUNTY,Grade 9,1337
2021-2022,20,MAVERICK COUNTY,Grade 10,967
2021-2022,20,MAVERICK COUNTY,Grade 11,1087
2021-2022,20,MAVERICK COUNTY,Grade 12,943
2021-2022,15,MCCULLOCH COUNTY,Early Education,6
2021-2022,15,MCCULLOCH COUNTY,Pre-kindergarten,78
2021-2022,15,MCCULLOCH COUNTY,Kindergarten,88
2021-2022,15,MCCULLOCH COUNTY,Grade 1,90
2021-2022,15,MCCULLOCH COUNTY,Grade 2,69
2021-2022,15,MCCULLOCH COUNTY,Grade 3,96
2021-2022,15,MCCULLOCH COUNTY,Grade 4,108
2021-2022,15,MCCULLOCH COUNTY,Grade 5,83
2021-2022,15,MCCULLOCH COUNTY,Grade 6,91
2021-2022,15,MCCULLOCH COUNTY,Grade 7,94
2021-2022,15,MCCULLOCH COUNTY,Grade 8,106
